flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
35;8;3;16;3;17;25;1;3;273;1435;0;8967
35;8;16;17;3;17;81;4;3;184;968;44;8967
43;8;17;3;17;3;10;3;2;43;225;0;8967
53;8;18;12;18;6;1;1;1;363;1912;0;1238
53;8;12;6;18;6;84;4;4;371;1953;0;1238
54;8;6;8;6;18;8;2;1;262;1377;0;1238
54;8;8;18;6;18;89;1;3;364;1914;0;1238
46;8;16;15;16;15;13;1;4;353;1859;0;4472
48;8;15;16;15;16;19;1;3;349;1836;0;4472
45;8;10;7;10;7;20;4;4;186;977;0;7087
51;8;7;19;7;10;9;3;3;315;1657;0;7087
51;8;19;10;7;10;78;1;1;142;748;0;7087
63;8;19;18;19;18;19;3;2;122;640;0;5349
69;8;18;19;18;19;10;2;1;172;904;83;5349
85;8;5;1;5;1;5;2;1;194;1019;0;5518
91;8;1;15;1;5;20;4;3;219;1152;0;5518
91;8;15;5;1;5;85;2;3;114;600;41;5518
94;8;3;16;3;16;13;3;3;132;696;0;1417
102;8;16;8;16;3;2;1;1;125;660;0;1417
102;8;8;3;16;3;81;4;2;365;1920;0;1417
101;8;1;19;1;2;24;2;2;348;1831;1;7722
101;8;19;2;1;2;83;1;4;29;151;0;7722
102;8;2;17;2;1;11;1;1;49;256;0;7722
102;8;17;1;2;1;93;3;2;205;1080;0;7722
83;8;8;5;8;5;9;1;3;370;1949;0;1221
85;8;5;8;5;8;14;4;2;318;1673;0;1221
86;8;20;11;20;11;15;1;3;368;1937;0;6653
93;8;11;20;11;20;8;2;4;76;402;0;6653
112;8;3;20;3;15;3;4;1;171;902;0;8683
112;8;20;15;3;15;75;1;4;269;1414;0;8683
116;8;15;3;15;3;7;3;2;255;1340;0;8683
120;8;13;16;13;15;1;2;4;264;1392;0;735
120;8;16;15;13;15;77;4;4;193;1018;0;735
129;8;15;13;15;13;5;1;1;136;716;0;735
130;8;16;14;16;14;20;3;2;32;167;0;4200
137;8;14;16;14;16;12;1;3;302;1588;0;4200
123;8;8;2;8;2;13;1;3;128;674;0;4084
124;8;2;8;2;8;6;4;3;53;277;94;4084
127;8;16;1;16;10;9;2;2;213;1122;0;13
127;8;1;10;16;10;88;3;2;253;1330;0;13
136;8;10;16;10;16;19;2;4;167;877;0;13
135;8;3;4;3;8;23;1;4;123;648;0;3399
135;8;4;8;3;8;99;4;1;184;966;0;3399
145;8;8;3;8;3;16;1;1;48;250;0;3399
160;8;8;10;8;10;7;4;1;363;1912;0;1216
170;8;10;8;10;8;11;3;1;136;717;0;1216
152;8;11;3;11;12;5;2;4;71;373;19;5014
152;8;3;12;11;12;82;1;3;7;37;0;5014
161;8;12;11;12;11;9;2;3;252;1325;0;5014
159;8;20;11;20;13;15;2;4;211;1109;0;8343
159;8;11;13;20;13;85;3;1;333;1751;0;8343
169;8;13;4;13;20;8;1;4;131;691;93;8343
169;8;4;20;13;20;84;1;2;204;1076;0;8343
171;8;20;8;20;8;4;3;3;268;1410;10;9492
174;8;8;20;8;20;6;1;2;219;1155;12;9492
169;8;13;4;13;4;14;2;1;279;1467;73;62
179;8;4;12;4;13;24;2;1;22;118;0;62
179;8;12;13;4;13;94;4;1;378;1992;0;62
172;8;4;18;4;18;5;2;4;273;1438;0;2572
180;8;18;4;18;4;1;3;2;168;884;0;2572
179;8;12;8;12;8;12;2;3;125;659;0;7277
9;9;1;16;1;16;15;2;1;281;1477;0;3842
17;9;16;1;16;1;5;2;4;283;1492;0;3842
29;9;8;6;8;15;10;1;1;281;1479;0;2621
29;9;6;15;8;15;83;4;4;8;41;0;2621
35;9;15;14;15;8;13;1;2;74;387;0;2621
35;9;14;8;15;8;79;3;3;30;157;0;2621
31;9;5;20;5;9;6;3;1;40;212;0;1894
31;9;20;9;5;9;79;2;2;191;1006;0;1894
36;9;9;5;9;5;8;1;4;364;1914;0;1894
49;9;5;15;5;3;17;3;1;318;1673;0;5773
49;9;15;3;5;3;89;2;3;66;347;22;5773
55;9;3;5;3;5;17;2;2;352;1852;0;5773
57;9;13;5;13;5;7;1;2;239;1258;0;9468
62;9;5;13;5;13;6;3;4;254;1336;0;9468
57;9;12;14;12;14;15;4;1;356;1873;0;5545
64;9;14;20;14;12;16;4;1;50;263;0;5545
64;9;20;12;14;12;91;2;1;219;1152;0;5545
52;9;19;8;19;8;3;3;3;115;605;0;8454
61;9;8;19;8;19;19;1;4;208;1094;20;8454
71;9;13;7;13;7;8;3;2;270;1421;0;9316
78;9;7;13;7;13;5;2;2;61;320;0;9316
68;9;18;11;18;11;20;4;3;264;1392;0;8639
69;9;11;18;11;18;18;4;1;1;6;0;8639
86;9;6;20;6;20;8;1;3;173;913;0;6619
92;9;20;1;20;6;9;3;1;63;332;0;6619
92;9;1;6;20;6;94;2;3;30;157;0;6619
75;9;17;1;17;1;18;2;1;294;1545;0;9949
80;9;1;19;1;17;16;1;2;70;369;0;9949
80;9;19;17;1;17;75;4;4;146;769;70;9949
104;9;16;3;16;3;18;3;3;2;11;0;6426
107;9;3;13;3;16;2;1;4;98;514;0;6426
107;9;13;16;3;16;99;2;4;10;50;0;6426
97;9;7;19;7;19;12;1;2;360;1894;0;9950
106;9;19;3;19;7;1;1;1;92;485;0;9950
106;9;3;7;19;7;97;2;3;134;706;23;9950
95;9;2;10;2;10;11;4;2;140;736;13;9544
96;9;10;2;10;2;12;3;3;368;1937;0;9544
107;9;19;7;19;7;14;3;2;376;1978;0;8357
111;9;7;12;7;19;20;2;4;160;844;0;8357
111;9;12;19;7;19;90;4;1;233;1228;0;8357
123;9;13;15;13;15;3;1;2;375;1974;0;7310
125;9;15;13;15;13;7;2;2;30;158;0;7310
123;9;12;11;12;11;15;3;3;118;621;89;6056
131;9;11;19;11;12;5;1;2;203;1068;0;6056
131;9;19;12;11;12;85;4;1;11;58;0;6056
145;9;7;15;7;3;20;1;4;101;533;0;2185
145;9;15;3;7;3;95;1;1;220;1159;0;2185
153;9;3;12;3;7;16;1;1;272;1430;0;2185
153;9;12;7;3;7;84;2;2;353;1858;83;2185
135;9;13;20;13;20;15;3;2;210;1104;63;3370
136;9;20;13;20;13;3;1;1;294;1546;0;3370
136;9;2;19;2;19;11;1;4;214;1125;0;5619
137;9;19;9;19;2;1;4;3;322;1697;0;5619
137;9;9;2;19;2;82;2;3;329;1734;0;5619
170;9;3;4;3;12;17;1;1;319;1680;0;174
170;9;4;12;3;12;94;2;4;63;331;72;174
175;9;12;18;12;3;19;2;2;73;385;0;174
175;9;18;3;12;3;88;1;2;54;283;6;174
164;9;11;5;11;5;10;2;3;9;49;0;7432
169;9;5;11;5;11;8;2;1;98;518;0;7432
162;9;19;7;19;7;13;4;4;327;1719;0;363
168;9;7;19;7;19;20;2;4;88;463;0;363
181;9;11;2;11;17;15;3;2;116;613;0;4865
181;9;2;17;11;17;97;2;3;164;865;0;4865
11;10;17;15;17;15;6;3;3;166;874;0;7698
19;10;15;7;15;17;13;2;4;177;930;0;7698
19;10;7;17;15;17;91;3;1;101;534;0;7698
33;10;5;1;5;19;17;2;4;287;1513;0;7177
33;10;1;19;5;19;75;4;3;77;407;0;7177
35;10;19;6;19;5;7;4;2;42;219;0;7177
35;10;6;5;19;5;78;3;4;10;53;0;7177
33;10;11;12;11;12;19;2;3;253;1333;0;9815
39;10;12;7;12;11;3;4;4;169;887;0;9815
39;10;7;11;12;11;97;1;1;242;1273;0;9815
42;10;2;16;2;16;3;2;4;152;800;0;1429
46;10;16;2;16;2;13;3;3;103;544;0;1429
37;10;3;4;3;15;3;2;3;116;613;0;7019
37;10;4;15;3;15;82;4;4;64;339;0;7019
46;10;15;7;15;3;25;2;1;355;1868;0;7019
46;10;7;3;15;3;93;4;4;67;350;0;7019
58;10;3;17;3;10;19;1;2;9;45;0;4613
58;10;17;10;3;10;82;3;3;47;248;99;4613
68;10;10;3;10;3;1;4;1;237;1248;0;4613
70;10;11;2;11;2;15;3;1;200;1052;0;6512
79;10;2;3;2;11;14;4;3;270;1422;0;6512
79;10;3;11;2;11;81;3;1;66;348;0;6512
56;10;1;12;1;17;12;3;4;113;597;0;8274
56;10;12;17;1;17;85;2;2;254;1337;94;8274
63;10;17;16;17;1;24;2;4;159;837;0;8274
63;10;16;1;17;1;86;4;2;139;733;3;8274
65;10;15;4;15;1;11;1;4;159;839;0;9675
65;10;4;1;15;1;97;3;3;215;1133;0;9675
75;10;1;20;1;15;7;4;3;221;1163;0;9675
75;10;20;15;1;15;83;2;1;267;1403;0;9675
77;10;12;13;12;5;12;4;2;90;476;0;7814
77;10;13;5;12;5;81;4;3;19;100;0;7814
79;10;5;12;5;12;10;2;3;88;464;0;7814
82;10;1;10;1;6;10;4;3;41;218;0;3685
82;10;10;6;1;6;82;1;2;89;466;0;3685
88;10;6;2;6;1;8;2;1;46;242;0;3685
88;10;2;1;6;1;76;3;2;84;441;0;3685
104;10;13;12;13;10;5;2;2;150;788;0;5677
104;10;12;10;13;10;78;2;4;317;1670;0;5677
112;10;10;12;10;13;18;4;1;232;1219;0;5677
112;10;12;13;10;13;89;4;1;232;1222;0;5677
108;10;15;18;15;18;11;2;1;261;1373;39;9563
112;10;18;8;18;15;9;3;2;209;1100;0;9563
112;10;8;15;18;15;82;3;4;273;1437;76;9563
102;10;5;8;5;3;4;4;2;117;616;0;3215
102;10;8;3;5;3;78;2;4;88;461;0;3215
104;10;3;12;3;5;23;4;4;51;271;0;3215
104;10;12;5;3;5;80;3;3;201;1056;0;3215
119;10;17;20;17;3;22;2;2;138;726;0;5594
119;10;20;3;17;3;86;4;1;176;924;0;5594
127;10;3;17;3;17;18;3;1;126;663;0;5594
122;10;10;5;10;5;14;3;3;58;303;0;5073
132;10;5;10;5;10;10;4;4;14;72;0;5073
121;10;14;11;14;5;24;3;3;292;1538;0;527
121;10;11;5;14;5;78;4;1;358;1884;0;527
122;10;5;14;5;14;14;3;2;28;146;0;527
145;10;12;14;12;14;9;3;2;72;377;0;7382
154;10;14;12;14;12;1;4;4;71;375;0;7382
149;10;12;13;12;8;22;1;3;361;1898;84;738
149;10;13;8;12;8;76;1;1;143;752;0;738
152;10;8;20;8;12;10;3;4;350;1843;0;738
152;10;20;12;8;12;89;2;3;287;1509;0;738
139;10;17;16;17;2;8;4;4;197;1037;0;770
139;10;16;2;17;2;90;3;4;201;1059;0;770
140;10;2;8;2;17;19;2;1;97;513;0;770
140;10;8;17;2;17;80;1;1;245;1288;0;770
154;10;13;2;13;2;20;3;2;339;1786;0;3093
158;10;2;3;2;13;23;3;2;312;1642;0;3093
158;10;3;13;2;13;80;2;3;272;1431;0;3093
164;10;10;6;10;3;4;2;1;310;1634;0;1158
164;10;6;3;10;3;79;3;4;241;1269;93;1158
169;10;3;9;3;10;21;2;2;194;1019;0;1158
169;10;9;10;3;10;90;3;2;286;1503;0;1158
162;10;7;8;7;5;18;4;3;21;112;0;9766
162;10;8;5;7;5;88;3;2;140;739;0;9766
171;10;5;7;5;7;17;4;3;128;672;0;9766
176;10;17;15;17;15;14;4;3;282;1482;0;8572
180;10;15;6;15;17;19;2;2;281;1479;0;8572
180;10;6;17;15;17;93;4;3;90;476;98;8572
176;10;16;14;16;9;13;4;2;169;887;0;1831
176;10;14;9;16;9;77;1;4;192;1008;0;1831
181;10;9;16;9;16;14;3;2;315;1660;0;1831
14;11;16;13;16;15;20;2;2;295;1552;0;8357
14;11;13;15;16;15;77;2;3;59;309;0;8357
19;11;15;12;15;16;8;1;1;359;1891;0;8357
19;11;12;16;15;16;89;3;2;224;1178;0;8357
22;11;5;8;5;8;18;4;1;265;1397;0;8093
28;11;8;15;8;5;18;3;4;198;1042;0;8093
28;11;15;5;8;5;89;2;1;59;310;0;8093
26;11;11;5;11;8;21;2;2;337;1775;0;5792
26;11;5;8;11;8;92;2;4;250;1316;0;5792
29;11;8;1;8;11;10;3;2;126;663;0;5792
29;11;1;11;8;11;84;3;1;45;235;0;5792
24;11;1;17;1;17;12;1;2;332;1749;0;6181
32;11;17;1;17;1;7;1;2;215;1133;0;6181
50;11;17;1;17;1;11;1;4;239;1260;0;1221
56;11;1;17;1;17;8;1;2;88;464;0;1221
49;11;16;10;16;8;12;3;1;373;1963;0;8614
49;11;10;8;16;8;90;1;4;307;1616;80;8614
52;11;8;16;8;16;8;4;1;241;1268;0;8614
45;11;19;18;19;13;24;2;3;168;882;0;4872
45;11;18;13;19;13;76;1;1;208;1097;0;4872
54;11;13;1;13;19;8;4;2;69;361;0;4872
54;11;1;19;13;19;89;3;2;281;1481;0;4872
63;11;9;11;9;7;19;1;1;145;763;0;8263
63;11;11;7;9;7;84;1;1;144;759;0;8263
72;11;7;19;7;9;15;1;4;102;535;0;8263
72;11;19;9;7;9;85;1;1;307;1617;0;8263
66;11;12;7;12;7;10;3;4;67;350;0;4337
67;11;7;12;7;12;19;3;4;174;914;0;4337
86;11;18;11;18;11;6;2;4;196;1034;0;4529
90;11;11;18;11;18;20;4;2;238;1250;0;4529
81;11;4;16;4;16;16;1;2;359;1890;0;9600
90;11;16;4;16;4;9;4;1;168;882;90;9600
95;11;18;6;18;8;18;3;1;86;455;41;784
95;11;6;8;18;8;82;1;1;234;1229;0;784
97;11;8;18;8;18;13;2;1;172;905;0;784
104;11;1;15;1;10;5;3;3;139;732;0;7825
104;11;15;10;1;10;97;1;2;82;430;0;7825
107;11;10;1;10;1;1;2;2;29;150;0;7825
117;11;15;7;15;7;14;4;4;279;1469;0;7581
121;11;7;15;7;15;17;1;2;233;1224;0;7581
111;11;7;1;7;12;5;1;3;229;1205;0;2311
111;11;1;12;7;12;82;4;2;12;65;0;2311
119;11;12;16;12;7;14;2;3;28;147;0;2311
119;11;16;7;12;7;76;4;3;253;1332;0;2311
132;11;9;17;9;17;17;2;4;31;164;0;87
139;11;17;20;17;9;22;1;3;220;1159;0;87
139;11;20;9;17;9;76;4;4;200;1051;0;87
125;11;5;10;5;10;19;1;2;200;1055;0;6047
130;11;10;3;10;5;5;3;1;151;795;0;6047
130;11;3;5;10;5;85;2;1;194;1019;0;6047
129;11;6;7;6;13;17;1;3;214;1128;0;4105
129;11;7;13;6;13;93;3;4;200;1050;0;4105
139;11;13;6;13;6;11;4;4;339;1785;0;4105
150;11;9;4;9;10;14;1;2;231;1217;0;5252
150;11;4;10;9;10;91;3;3;265;1395;0;5252
160;11;10;19;10;9;4;1;1;337;1774;0;5252
160;11;19;9;10;9;80;1;1;89;471;0;5252
146;11;19;10;19;1;23;2;1;120;629;0;740
146;11;10;1;19;1;75;4;2;98;514;0;740
152;11;1;19;1;19;11;2;1;128;673;0;740
166;11;10;18;10;6;6;1;4;156;823;0;968
166;11;18;6;10;6;95;4;3;187;986;0;968
169;11;6;10;6;10;14;4;1;129;679;0;968
162;11;11;5;11;5;15;3;1;306;1613;0;4568
170;11;5;11;5;11;8;4;4;46;243;32;4568
156;11;20;8;20;11;15;1;2;82;432;0;245
156;11;8;11;20;11;88;2;4;132;697;0;245
166;11;11;5;11;20;5;3;2;131;687;0;245
166;11;5;20;11;20;91;3;3;229;1205;0;245
179;11;1;16;1;3;5;2;2;261;1372;0;5186
179;11;16;3;1;3;77;2;1;250;1317;0;5186
184;11;3;11;3;1;6;1;3;229;1207;0;5186
184;11;11;1;3;1;95;3;4;37;195;0;5186
9;12;4;3;4;1;4;1;3;225;1186;0;8200
9;12;3;1;4;1;85;4;4;183;962;0;8200
19;12;1;11;1;4;21;3;4;294;1546;0;8200
19;12;11;4;1;4;98;1;4;138;727;0;8200
36;12;7;9;7;9;3;4;1;259;1364;0;6448
46;12;9;7;9;7;19;1;4;371;1953;0;6448
28;12;2;10;2;10;15;2;1;102;539;0;53
35;12;10;19;10;2;1;4;2;311;1636;0;53
35;12;19;2;10;2;75;4;4;40;212;0;53
40;12;4;13;4;13;2;3;1;259;1362;0;1989
44;12;13;5;13;4;5;3;1;162;855;0;1989
44;12;5;4;13;4;82;2;1;173;912;0;1989
30;12;6;7;6;7;4;1;2;151;793;0;6121
32;12;7;11;7;6;13;1;4;349;1837;0;6121
32;12;11;6;7;6;89;3;3;81;427;0;6121
66;12;16;15;16;15;4;4;4;268;1413;0;3615
71;12;15;16;15;16;16;1;3;120;631;0;3615
52;12;8;3;8;3;1;3;3;35;183;0;8465
56;12;3;14;3;8;1;1;3;178;937;0;8465
56;12;14;8;3;8;77;1;3;43;228;0;8465
71;12;10;11;10;11;16;3;2;302;1589;0;5398
77;12;11;10;11;10;15;3;3;165;869;0;5398
79;12;15;20;15;20;3;1;1;261;1375;0;44
87;12;20;15;20;15;9;3;1;271;1424;0;44
69;12;5;19;5;19;5;4;3;109;575;0;1963
78;12;19;5;19;5;10;3;4;47;245;0;1963
72;12;4;1;4;2;9;2;4;238;1251;0;3948
72;12;1;2;4;2;92;3;3;25;129;93;3948
75;12;2;4;2;4;6;4;3;98;518;0;3948
79;12;13;15;13;15;7;3;3;288;1517;0;4263
87;12;15;12;15;13;23;4;1;300;1581;0;4263
87;12;12;13;15;13;81;2;4;348;1834;0;4263
115;12;12;20;12;16;17;3;1;351;1848;0;8097
115;12;20;16;12;16;80;4;4;219;1152;0;8097
122;12;16;12;16;12;1;2;2;118;621;0;8097
121;12;8;5;8;1;11;4;3;117;618;0;3769
121;12;5;1;8;1;80;4;1;334;1757;0;3769
128;12;1;8;1;8;13;2;2;371;1952;0;3769
101;12;10;16;10;16;11;3;4;253;1332;0;4277
105;12;16;2;16;10;20;1;3;184;968;0;4277
105;12;2;10;16;10;81;1;4;177;931;0;4277
136;12;17;13;17;8;10;2;3;328;1726;0;9036
136;12;13;8;17;8;91;2;1;355;1867;0;9036
144;12;8;17;8;17;4;2;4;320;1683;0;9036
118;12;12;20;12;20;4;1;3;108;567;0;3319
124;12;20;12;20;12;1;2;2;182;960;0;3319
131;12;4;1;4;1;4;1;2;118;622;0;5101
138;12;1;2;1;4;17;4;3;309;1624;0;5101
138;12;2;4;1;4;84;3;3;186;979;0;5101
149;12;15;3;15;3;14;1;2;260;1370;0;1195
153;12;3;9;3;15;11;1;1;321;1687;0;1195
153;12;9;15;3;15;75;2;2;156;822;0;1195
139;12;8;20;8;1;11;3;2;230;1211;0;1350
139;12;20;1;8;1;76;2;4;361;1899;0;1350
148;12;1;8;1;8;7;3;4;97;513;32;1350
157;12;13;3;13;6;15;4;2;81;426;74;4522
157;12;3;6;13;6;94;2;2;145;763;0;4522
159;12;6;13;6;13;9;4;4;134;707;0;4522
162;12;13;2;13;2;1;2;3;9;45;0;1087
164;12;2;13;2;13;14;3;2;4;23;0;1087
171;12;4;11;4;2;12;3;2;350;1842;67;8436
171;12;11;2;4;2;77;3;1;161;847;0;8436
177;12;2;12;2;4;4;4;4;82;432;0;8436
177;12;12;4;2;4;84;4;3;92;483;0;8436
184;12;6;2;6;10;22;4;3;277;1456;48;1570
184;12;2;10;6;10;76;3;2;165;871;0;1570
183;12;3;16;3;5;21;3;1;198;1042;0;8291
183;12;16;5;3;5;75;4;3;261;1373;0;8291
184;12;19;15;19;2;14;2;2;347;1827;0;3383
184;12;15;2;19;2;88;4;4;160;841;60;3383
10;13;10;12;10;12;13;2;2;340;1790;0;2751
12;13;12;18;12;10;16;2;3;70;370;55;2751
12;13;18;10;12;10;90;1;2;103;540;0;2751
33;13;13;8;13;5;3;3;2;64;339;0;774
33;13;8;5;13;5;81;4;3;134;707;59;774
38;13;5;13;5;13;4;2;4;367;1932;84;774
22;13;14;8;14;8;20;4;1;36;189;0;4246
23;13;8;14;8;14;2;3;4;265;1393;0;4246
27;13;14;20;14;17;21;2;4;131;688;0;3261
27;13;20;17;14;17;98;1;4;290;1524;0;3261
28;13;17;14;17;14;2;4;2;132;696;0;3261
53;13;16;14;16;9;7;1;2;148;780;0;1370
53;13;14;9;16;9;77;2;3;168;885;0;1370
59;13;9;18;9;16;15;2;3;205;1081;0;1370
59;13;18;16;9;16;81;3;3;348;1830;0;1370
49;13;6;17;6;15;19;3;2;184;971;0;3298
49;13;17;15;6;15;75;3;3;327;1723;0;3298
58;13;15;7;15;6;1;1;2;76;399;0;3298
58;13;7;6;15;6;89;1;4;340;1788;0;3298
60;13;15;7;15;7;1;4;3;278;1465;0;3044
66;13;7;15;7;15;1;1;2;54;285;0;3044
57;13;9;20;9;17;9;4;3;129;679;2;5946
57;13;20;17;9;17;86;4;3;209;1100;0;5946
60;13;17;13;17;9;23;2;2;192;1009;0;5946
60;13;13;9;17;9;84;4;1;178;936;0;5946
63;13;20;5;20;5;17;2;4;329;1734;0;9440
72;13;5;16;5;20;4;2;2;331;1744;0;9440
72;13;16;20;5;20;76;4;3;377;1982;0;9440
76;13;13;19;13;19;4;1;1;142;749;0;986
85;13;19;20;19;13;10;1;4;255;1344;0;986
85;13;20;13;19;13;81;1;1;343;1804;0;986
76;13;10;6;10;6;12;3;4;352;1853;0;7551
85;13;6;4;6;10;16;2;1;124;655;0;7551
85;13;4;10;6;10;77;4;4;160;841;0;7551
91;13;19;13;19;20;11;4;2;138;726;0;4387
91;13;13;20;19;20;86;2;1;276;1455;0;4387
96;13;20;2;20;19;13;3;3;377;1983;0;4387
96;13;2;19;20;19;87;4;1;151;797;0;4387
114;13;19;1;19;1;7;1;3;341;1797;0;8708
124;13;1;19;1;19;19;1;4;213;1120;0;8708
101;13;9;2;9;2;18;1;1;266;1399;0;8903
106;13;2;9;2;9;3;2;2;304;1600;0;8903
112;13;17;9;17;19;16;3;1;46;241;0;6373
112;13;9;19;17;19;99;1;1;16;84;0;6373
120;13;19;17;19;17;20;3;4;231;1217;0;6373
133;13;16;20;16;12;16;3;4;47;249;0;5984
133;13;20;12;16;12;76;1;1;342;1798;0;5984
141;13;12;14;12;16;10;3;2;362;1903;0;5984
141;13;14;16;12;16;77;3;1;370;1948;12;5984
137;13;14;12;14;12;20;2;3;22;117;99;1906
147;13;12;14;12;14;10;2;4;116;609;0;1906
134;13;12;9;12;20;18;4;4;49;256;0;4782
134;13;9;20;12;20;92;1;2;234;1230;0;4782
144;13;20;6;20;12;19;1;3;51;268;0;4782
144;13;6;12;20;12;98;4;3;297;1562;0;4782
147;13;12;7;12;5;20;1;4;216;1139;0;5591
147;13;7;5;12;5;91;1;3;257;1355;0;5591
149;13;5;9;5;12;23;2;1;60;318;0;5591
149;13;9;12;5;12;91;2;1;253;1334;0;5591
140;13;15;7;15;14;4;1;3;375;1976;0;4245
140;13;7;14;15;14;87;1;2;15;77;0;4245
142;13;14;15;14;15;2;4;1;249;1311;0;4245
156;13;20;14;20;16;17;3;3;113;595;0;5487
156;13;14;16;20;16;91;2;4;313;1646;0;5487
158;13;16;14;16;20;25;1;3;150;792;0;5487
158;13;14;20;16;20;87;2;3;377;1983;0;5487
158;13;6;19;6;14;4;4;4;336;1770;54;1001
158;13;19;14;6;14;89;1;4;44;234;0;1001
163;13;14;6;14;6;1;3;3;66;345;0;1001
166;13;14;7;14;1;2;2;3;173;910;0;6342
166;13;7;1;14;1;91;3;1;290;1527;0;6342
174;13;1;5;1;14;1;3;2;93;488;0;6342
174;13;5;14;1;14;80;4;3;84;440;0;6342
163;13;19;11;19;11;11;3;3;139;731;0;9462
170;13;11;19;11;19;17;2;4;337;1773;55;9462
184;13;6;15;6;3;2;2;4;265;1396;0;8279
184;13;15;3;6;3;90;1;3;44;233;0;8279
24;14;5;16;5;16;6;4;1;260;1369;0;7512
34;14;16;20;16;5;6;3;1;14;72;0;7512
34;14;20;5;16;5;85;3;4;64;338;0;7512
34;14;13;17;13;19;24;4;4;207;1088;0;389
34;14;17;19;13;19;77;1;1;93;489;0;389
37;14;19;7;19;13;5;1;1;56;294;0;389
37;14;7;13;19;13;97;1;3;322;1693;0;389
28;14;16;8;16;8;9;4;4;66;345;0;3242
35;14;8;16;8;16;20;4;3;189;997;0;3242
34;14;8;5;8;5;9;2;1;127;666;0;7770
43;14;5;20;5;8;8;2;3;147;775;0;7770
43;14;20;8;5;8;84;3;2;363;1910;0;7770
41;14;6;8;6;19;18;4;2;48;253;0;2200
41;14;8;19;6;19;78;3;4;236;1243;0;2200
49;14;19;6;19;6;14;1;1;167;878;0;2200
55;14;11;7;11;7;6;1;1;329;1732;0;8289
62;14;7;11;7;11;1;2;4;210;1107;0;8289
60;14;9;20;9;8;5;4;2;182;956;0;8278
60;14;20;8;9;8;79;3;4;159;838;0;8278
65;14;8;2;8;9;15;4;4;256;1349;0;8278
65;14;2;9;8;9;75;1;3;340;1791;0;8278
63;14;11;1;11;10;5;2;3;41;218;47;2410
63;14;1;10;11;10;93;1;2;134;707;0;2410
71;14;10;6;10;11;13;3;3;263;1386;0;2410
71;14;6;11;10;11;99;1;4;91;479;0;2410
80;14;3;10;3;10;10;2;3;368;1936;0;978
84;14;10;3;10;3;8;2;3;356;1876;0;978
90;14;8;17;8;17;11;2;3;126;665;0;3586
99;14;17;8;17;8;17;4;2;322;1697;0;3586
87;14;13;7;13;19;15;2;3;227;1196;0;9196
87;14;7;19;13;19;87;1;2;109;573;0;9196
93;14;19;13;19;13;17;4;1;364;1915;41;9196
106;14;11;4;11;9;14;3;3;167;879;0;1412
106;14;4;9;11;9;83;2;1;291;1530;86;1412
111;14;9;1;9;11;24;4;3;160;842;0;1412
111;14;1;11;9;11;94;2;1;211;1113;0;1412
101;14;16;7;16;7;5;3;1;20;103;0;2681
105;14;7;2;7;16;13;1;3;253;1333;90;2681
105;14;2;16;7;16;82;2;1;357;1880;0;2681
121;14;6;7;6;8;7;2;3;308;1620;0;2623
121;14;7;8;6;8;86;2;1;255;1340;0;2623
125;14;8;14;8;6;5;4;4;14;74;0;2623
125;14;14;6;8;6;96;4;2;114;602;0;2623
103;14;2;3;2;3;1;3;4;51;266;0;290
106;14;3;2;3;2;17;1;1;183;963;0;290
113;14;12;11;12;11;20;4;3;63;330;0;4324
117;14;11;12;11;12;16;4;2;183;964;0;4324
130;14;16;17;16;8;16;3;2;245;1287;0;427
130;14;17;8;16;8;87;3;1;280;1475;0;427
137;14;8;19;8;16;1;2;1;206;1085;0;427
137;14;19;16;8;16;94;3;3;100;524;0;427
145;14;18;8;18;8;4;3;3;270;1421;0;5136
153;14;8;3;8;18;11;4;1;91;479;0;5136
153;14;3;18;8;18;93;2;4;115;603;0;5136
138;14;17;1;17;1;7;4;2;86;450;0;3106
148;14;1;9;1;17;3;4;4;356;1876;0;3106
148;14;9;17;1;17;96;3;3;344;1813;92;3106
157;14;10;13;10;11;18;1;4;237;1249;53;6117
157;14;13;11;10;11;87;2;2;287;1510;93;6117
163;14;11;12;11;10;25;4;4;53;279;0;6117
163;14;12;10;11;10;94;1;2;184;966;0;6117
146;14;3;14;3;7;7;2;4;51;271;0;275
146;14;14;7;3;7;82;3;3;3;18;0;275
149;14;7;12;7;3;15;4;4;192;1008;0;275
149;14;12;3;7;3;76;3;2;241;1270;0;275
160;14;20;9;20;7;12;4;4;21;109;0;7505
160;14;9;7;20;7;88;3;3;323;1700;0;7505
166;14;7;3;7;20;19;3;4;91;480;56;7505
166;14;3;20;7;20;85;4;2;251;1319;0;7505
182;14;12;9;12;17;5;2;2;245;1290;0;5598
182;14;9;17;12;17;94;4;4;287;1509;0;5598
183;14;17;5;17;12;10;3;1;195;1024;0;5598
183;14;5;12;17;12;96;1;3;151;795;0;5598
28;15;7;14;7;8;17;2;3;176;924;0;297
28;15;14;8;7;8;81;4;3;116;613;0;297
33;15;8;2;8;7;21;3;4;291;1529;0;297
33;15;2;7;8;7;86;4;2;138;724;0;297
38;15;17;1;17;1;8;3;1;261;1376;0;4350
42;15;1;17;1;17;17;4;2;264;1389;0;4350
26;15;11;8;11;8;12;2;2;49;256;0;6366
31;15;8;19;8;11;16;1;4;263;1385;0;6366
31;15;19;11;8;11;99;1;1;163;857;0;6366
